"","Country Name","Country Code","Indicator Name","Indicator Code","year","value"
"12307","Northern Mariana Islands","MNP","Population growth (annual %)","SP.POP.GROW","2006",-1.17414001
"12308","Mozambique","MOZ","Population growth (annual %)","SP.POP.GROW","2006",2.820144111
"12309","Mauritania","MRT","Population growth (annual %)","SP.POP.GROW","2006",2.859079051
"12310","Mauritius","MUS","Population growth (annual %)","SP.POP.GROW","2006",0.466403526
"12311","Malawi","MWI","Population growth (annual %)","SP.POP.GROW","2006",2.716977602
"12312","Malaysia","MYS","Population growth (annual %)","SP.POP.GROW","2006",1.970866088
"12313","North America","NAC","Population growth (annual %)","SP.POP.GROW","2006",0.973418076
"12314","Namibia","NAM","Population growth (annual %)","SP.POP.GROW","2006",1.688022879
"12315","New Caledonia","NCL","Population growth (annual %)","SP.POP.GROW","2006",1.495754382
"12316","Niger","NER","Population growth (annual %)","SP.POP.GROW","2006",3.742123504
"12317","Nigeria","NGA","Population growth (annual %)","SP.POP.GROW","2006",2.610843826
"12318","Nicaragua","NIC","Population growth (annual %)","SP.POP.GROW","2006",1.370910713
"12319","Netherlands","NLD","Population growth (annual %)","SP.POP.GROW","2006",0.160613669
"12320","Norway","NOR","Population growth (annual %)","SP.POP.GROW","2006",0.805392739
"12321","Nepal","NPL","Population growth (annual %)","SP.POP.GROW","2006",1.243735705
"12322","Nauru","NRU","Population growth (annual %)","SP.POP.GROW","2006",-0.213447253
"12323","New Zealand","NZL","Population growth (annual %)","SP.POP.GROW","2006",1.21898486
"12324","OECD members","OED","Population growth (annual %)","SP.POP.GROW","2006",0.745255815
"12325","Oman","OMN","Population growth (annual %)","SP.POP.GROW","2006",2.730211888
"12326","Other small states","OSS","Population growth (annual %)","SP.POP.GROW","2006",2.429701913
"12327","Pakistan","PAK","Population growth (annual %)","SP.POP.GROW","2006",2.29323254
"12328","Panama","PAN","Population growth (annual %)","SP.POP.GROW","2006",1.828377907
"12329","Peru","PER","Population growth (annual %)","SP.POP.GROW","2006",0.843022977
"12330","Philippines","PHL","Population growth (annual %)","SP.POP.GROW","2006",1.793723347
"12331","Palau","PLW","Population growth (annual %)","SP.POP.GROW","2006",-1.225823442
"12332","Papua New Guinea","PNG","Population growth (annual %)","SP.POP.GROW","2006",2.313211289
"12333","Poland","POL","Population growth (annual %)","SP.POP.GROW","2006",-0.063370574
"12334","Pre-demographic dividend","PRE","Population growth (annual %)","SP.POP.GROW","2006",2.870929506
"12335","Puerto Rico","PRI","Population growth (annual %)","SP.POP.GROW","2006",-0.423467205
"12336","Korea, Dem. People’s Rep.","PRK","Population growth (annual %)","SP.POP.GROW","2006",0.628442622
"12337","Portugal","PRT","Population growth (annual %)","SP.POP.GROW","2006",0.180332441
"12338","Paraguay","PRY","Population growth (annual %)","SP.POP.GROW","2006",1.518486779
"12339","West Bank and Gaza","PSE","Population growth (annual %)","SP.POP.GROW","2006",2.555258675
"12340","Pacific island small states","PSS","Population growth (annual %)","SP.POP.GROW","2006",1.257532131
"12341","Post-demographic dividend","PST","Population growth (annual %)","SP.POP.GROW","2006",0.543609141
"12342","French Polynesia","PYF","Population growth (annual %)","SP.POP.GROW","2006",0.858044088
"12343","Qatar","QAT","Population growth (annual %)","SP.POP.GROW","2006",16.70019074
"12344","Romania","ROU","Population growth (annual %)","SP.POP.GROW","2006",-0.59240256
"12345","Russian Federation","RUS","Population growth (annual %)","SP.POP.GROW","2006",-0.32744527
"12346","Rwanda","RWA","Population growth (annual %)","SP.POP.GROW","2006",2.271704584
"12347","South Asia","SAS","Population growth (annual %)","SP.POP.GROW","2006",1.629453584
"12348","Saudi Arabia","SAU","Population growth (annual %)","SP.POP.GROW","2006",2.823882799
"12349","Sudan","SDN","Population growth (annual %)","SP.POP.GROW","2006",2.275427246
"12350","Senegal","SEN","Population growth (annual %)","SP.POP.GROW","2006",2.600244467
"12351","Singapore","SGP","Population growth (annual %)","SP.POP.GROW","2006",3.129389156
"12352","Solomon Islands","SLB","Population growth (annual %)","SP.POP.GROW","2006",2.347120772
"12353","Sierra Leone","SLE","Population growth (annual %)","SP.POP.GROW","2006",3.200538522
"12354","El Salvador","SLV","Population growth (annual %)","SP.POP.GROW","2006",0.449672283
"12355","San Marino","SMR","Population growth (annual %)","SP.POP.GROW","2006",1.274075245
"12356","Somalia","SOM","Population growth (annual %)","SP.POP.GROW","2006",2.989666515
"12357","Serbia","SRB","Population growth (annual %)","SP.POP.GROW","2006",-0.393204593
"12358","Sub-Saharan Africa (excluding high income)","SSA","Population growth (annual %)","SP.POP.GROW","2006",2.72363852
"12359","South Sudan","SSD","Population growth (annual %)","SP.POP.GROW","2006",4.81172748
"12360","Sub-Saharan Africa","SSF","Population growth (annual %)","SP.POP.GROW","2006",2.719919317
"12361","Small states","SST","Population growth (annual %)","SP.POP.GROW","2006",1.980070556
"12362","Sao Tome and Principe","STP","Population growth (annual %)","SP.POP.GROW","2006",2.637759345
"12363","Suriname","SUR","Population growth (annual %)","SP.POP.GROW","2006",1.160696303
"12364","Slovak Republic","SVK","Population growth (annual %)","SP.POP.GROW","2006",0.004597119
"12365","Slovenia","SVN","Population growth (annual %)","SP.POP.GROW","2006",0.319114537
"12366","Sweden","SWE","Population growth (annual %)","SP.POP.GROW","2006",0.562483906
"12367","Eswatini","SWZ","Population growth (annual %)","SP.POP.GROW","2006",0.533516276
"12368","Sint Maarten (Dutch part)","SXM","Population growth (annual %)","SP.POP.GROW","2006",1.294185282
"12369","Seychelles","SYC","Population growth (annual %)","SP.POP.GROW","2006",2.080596735
"12370","Syrian Arab Republic","SYR","Population growth (annual %)","SP.POP.GROW","2006",3.731453234
"12371","Turks and Caicos Islands","TCA","Population growth (annual %)","SP.POP.GROW","2006",4.207599856
"12372","Chad","TCD","Population growth (annual %)","SP.POP.GROW","2006",3.50814667
"12373","East Asia & Pacific (IDA & IBRD countries)","TEA","Population growth (annual %)","SP.POP.GROW","2006",0.773000811
"12374","Europe & Central Asia (IDA & IBRD countries)","TEC","Population growth (annual %)","SP.POP.GROW","2006",0.123498999
"12375","Togo","TGO","Population growth (annual %)","SP.POP.GROW","2006",2.659433782
"12376","Thailand","THA","Population growth (annual %)","SP.POP.GROW","2006",0.604057085
"12377","Tajikistan","TJK","Population growth (annual %)","SP.POP.GROW","2006",1.943860713
"12378","Turkmenistan","TKM","Population growth (annual %)","SP.POP.GROW","2006",1.159749971
"12379","Latin America & the Caribbean (IDA & IBRD countries)","TLA","Population growth (annual %)","SP.POP.GROW","2006",1.264692284
"12380","Timor-Leste","TLS","Population growth (annual %)","SP.POP.GROW","2006",2.117532827
"12381","Middle East & North Africa (IDA & IBRD countries)","TMN","Population growth (annual %)","SP.POP.GROW","2006",1.747630212
"12382","Tonga","TON","Population growth (annual %)","SP.POP.GROW","2006",0.790681822
"12383","South Asia (IDA & IBRD)","TSA","Population growth (annual %)","SP.POP.GROW","2006",1.629453584
"12384","Sub-Saharan Africa (IDA & IBRD countries)","TSS","Population growth (annual %)","SP.POP.GROW","2006",2.719919317
"12385","Trinidad and Tobago","TTO","Population growth (annual %)","SP.POP.GROW","2006",0.466245795
"12386","Tunisia","TUN","Population growth (annual %)","SP.POP.GROW","2006",0.930113754
"12387","Turkey","TUR","Population growth (annual %)","SP.POP.GROW","2006",1.248866309
"12388","Tuvalu","TUV","Population growth (annual %)","SP.POP.GROW","2006",1.192857087
"12389","Tanzania","TZA","Population growth (annual %)","SP.POP.GROW","2006",2.816486992
"12390","Uganda","UGA","Population growth (annual %)","SP.POP.GROW","2006",3.15330824
"12391","Ukraine","UKR","Population growth (annual %)","SP.POP.GROW","2006",-0.676059673
"12392","Upper middle income","UMC","Population growth (annual %)","SP.POP.GROW","2006",0.788426637
"12393","Uruguay","URY","Population growth (annual %)","SP.POP.GROW","2006",0.108256053
"12394","United States","USA","Population growth (annual %)","SP.POP.GROW","2006",0.964253917
"12395","Uzbekistan","UZB","Population growth (annual %)","SP.POP.GROW","2006",1.220216354
"12396","St. Vincent and the Grenadines","VCT","Population growth (annual %)","SP.POP.GROW","2006",-0.010128121
"12397","Venezuela, RB","VEN","Population growth (annual %)","SP.POP.GROW","2006",1.568073774
"12398","British Virgin Islands","VGB","Population growth (annual %)","SP.POP.GROW","2006",3.887610285
"12399","Virgin Islands (U.S.)","VIR","Population growth (annual %)","SP.POP.GROW","2006",-0.076559441
"12400","Vietnam","VNM","Population growth (annual %)","SP.POP.GROW","2006",0.931889277
"12401","Vanuatu","VUT","Population growth (annual %)","SP.POP.GROW","2006",2.402086923
"12402","World","WLD","Population growth (annual %)","SP.POP.GROW","2006",1.243693175
"12403","Samoa","WSM","Population growth (annual %)","SP.POP.GROW","2006",0.63726807
"12404","Kosovo","XKX","Population growth (annual %)","SP.POP.GROW","2006",0.803200286
"12405","Yemen, Rep.","YEM","Population growth (annual %)","SP.POP.GROW","2006",2.84483564
"12406","South Africa","ZAF","Population growth (annual %)","SP.POP.GROW","2006",1.263600129
"12407","Zambia","ZMB","Population growth (annual %)","SP.POP.GROW","2006",2.640770646
"12408","Zimbabwe","ZWE","Population growth (annual %)","SP.POP.GROW","2006",0.650310828
"12409","Aruba","ABW","Population growth (annual %)","SP.POP.GROW","2007",0.384052418
"12410","Afghanistan","AFG","Population growth (annual %)","SP.POP.GROW","2007",2.493842299
"12411","Angola","AGO","Population growth (annual %)","SP.POP.GROW","2007",3.68063537
"12412","Albania","ALB","Population growth (annual %)","SP.POP.GROW","2007",-0.755718755
"12413","Andorra","AND","Population growth (annual %)","SP.POP.GROW","2007",2.066338175
"12414","Arab World","ARB","Population growth (annual %)","SP.POP.GROW","2007",2.430731914
"12415","United Arab Emirates","ARE","Population growth (annual %)","SP.POP.GROW","2007",15.17708393
"12416","Argentina","ARG","Population growth (annual %)","SP.POP.GROW","2007",0.998858904
"12417","Armenia","ARM","Population growth (annual %)","SP.POP.GROW","2007",-0.872160581
"12418","American Samoa","ASM","Population growth (annual %)","SP.POP.GROW","2007",-1.263296561
"12419","Antigua and Barbuda","ATG","Population growth (annual %)","SP.POP.GROW","2007",1.585830631
"12420","Australia","AUS","Population growth (annual %)","SP.POP.GROW","2007",0.624678435
"12421","Austria","AUT","Population growth (annual %)","SP.POP.GROW","2007",0.324146535
"12422","Azerbaijan","AZE","Population growth (annual %)","SP.POP.GROW","2007",1.133855466
"12423","Burundi","BDI","Population growth (annual %)","SP.POP.GROW","2007",3.288776865
"12424","Belgium","BEL","Population growth (annual %)","SP.POP.GROW","2007",0.734330831
"12425","Benin","BEN","Population growth (annual %)","SP.POP.GROW","2007",2.854085561
"12426","Burkina Faso","BFA","Population growth (annual %)","SP.POP.GROW","2007",3.011815794
"12427","Bangladesh","BGD","Population growth (annual %)","SP.POP.GROW","2007",1.226617775
"12428","Bulgaria","BGR","Population growth (annual %)","SP.POP.GROW","2007",-0.735282284
"12429","Bahrain","BHR","Population growth (annual %)","SP.POP.GROW","2007",7.776022595
"12430","Bahamas, The","BHS","Population growth (annual %)","SP.POP.GROW","2007",1.901849904
"12431","Bosnia and Herzegovina","BIH","Population growth (annual %)","SP.POP.GROW","2007",-0.070083064
"12432","Belarus","BLR","Population growth (annual %)","SP.POP.GROW","2007",-0.458847536
"12433","Belize","BLZ","Population growth (annual %)","SP.POP.GROW","2007",2.60739692
"12434","Bermuda","BMU","Population growth (annual %)","SP.POP.GROW","2007",0.565689754
"12435","Bolivia","BOL","Population growth (annual %)","SP.POP.GROW","2007",1.719932541
"12436","Brazil","BRA","Population growth (annual %)","SP.POP.GROW","2007",1.037862037
"12437","Barbados","BRB","Population growth (annual %)","SP.POP.GROW","2007",0.439788762
"12438","Brunei Darussalam","BRN","Population growth (annual %)","SP.POP.GROW","2007",1.261912434
"12439","Bhutan","BTN","Population growth (annual %)","SP.POP.GROW","2007",1.129268455
"12440","Botswana","BWA","Population growth (annual %)","SP.POP.GROW","2007",2.131424745
"12441","Central African Republic","CAF","Population growth (annual %)","SP.POP.GROW","2007",1.922623931
"12442","Canada","CAN","Population growth (annual %)","SP.POP.GROW","2007",0.971135141
"12443","Central Europe and the Baltics","CEB","Population growth (annual %)","SP.POP.GROW","2007",-0.372245216
"12444","Switzerland","CHE","Population growth (annual %)","SP.POP.GROW","2007",0.893690978
"12445","Channel Islands","CHI","Population growth (annual %)","SP.POP.GROW","2007",1.058376043
"12446","Chile","CHL","Population growth (annual %)","SP.POP.GROW","2007",1.068537508
"12447","China","CHN","Population growth (annual %)","SP.POP.GROW","2007",0.522271866
"12448","Cote d'Ivoire","CIV","Population growth (annual %)","SP.POP.GROW","2007",2.195517817
"12449","Cameroon","CMR","Population growth (annual %)","SP.POP.GROW","2007",2.742005436
"12450","Congo, Dem. Rep.","COD","Population growth (annual %)","SP.POP.GROW","2007",3.261382602
"12451","Congo, Rep.","COG","Population growth (annual %)","SP.POP.GROW","2007",3.437512885
"12452","Colombia","COL","Population growth (annual %)","SP.POP.GROW","2007",1.234478054
"12453","Comoros","COM","Population growth (annual %)","SP.POP.GROW","2007",2.396717366
"12454","Cabo Verde","CPV","Population growth (annual %)","SP.POP.GROW","2007",1.247593573
"12455","Costa Rica","CRI","Population growth (annual %)","SP.POP.GROW","2007",1.353523048
"12456","Caribbean small states","CSS","Population growth (annual %)","SP.POP.GROW","2007",0.666900998
"12457","Cuba","CUB","Population growth (annual %)","SP.POP.GROW","2007",-0.089959437
"12458","Curacao","CUW","Population growth (annual %)","SP.POP.GROW","2007",1.974862198
"12459","Cayman Islands","CYM","Population growth (annual %)","SP.POP.GROW","2007",2.989933458
"12460","Cyprus","CYP","Population growth (annual %)","SP.POP.GROW","2007",1.726368247
"12461","Czech Republic","CZE","Population growth (annual %)","SP.POP.GROW","2007",0.583542205
"12462","Germany","DEU","Population growth (annual %)","SP.POP.GROW","2007",-0.133718573
"12463","Djibouti","DJI","Population growth (annual %)","SP.POP.GROW","2007",1.3610091
"12464","Dominica","DMA","Population growth (annual %)","SP.POP.GROW","2007",0.108823935
"12465","Denmark","DNK","Population growth (annual %)","SP.POP.GROW","2007",0.443466054
"12466","Dominican Republic","DOM","Population growth (annual %)","SP.POP.GROW","2007",1.295178505
"12467","Algeria","DZA","Population growth (annual %)","SP.POP.GROW","2007",1.551382583
"12468","East Asia & Pacific (excluding high income)","EAP","Population growth (annual %)","SP.POP.GROW","2007",0.739663184
"12469","Early-demographic dividend","EAR","Population growth (annual %)","SP.POP.GROW","2007",1.596751216
